Date_x,Index Category_x,Sub Category_x,Region_x,Plow_x,Index_x,Phigh_x,UID,Date_y,Index Category_y,Sub Category_y,Region_y,Plow_y,Index_y,Phigh_y,Change
03-01-2019,Compression,Compression Price Index,Gulf Coast,53.61201121,78.10262908,117.7861254,1513111903,3/1/2019,Compression,Compression Price Index,Gulf Coast,53.61201121,78.10262908,117.7861254,0.0
04-01-2019,Compression,Compression Price Index,Gulf Coast,53.64846594,78.42771543,118.0841004,1513111904,4/1/2019,Compression,Compression Price Index,Gulf Coast,53.64846594,78.42771543,118.0841004,0.0
05-01-2019,Compression,Compression Price Index,Gulf Coast,54.99379279,81.08742499,117.5946561,1513111905,5/1/2019,Compression,Compression Price Index,Gulf Coast,54.99379279,81.08742499,117.5946561,0.0
06-01-2019,Compression,Compression Price Index,Gulf Coast,53.94127243,77.6889922,117.8087244,1513111906,6/1/2019,Compression,Compression Price Index,Gulf Coast,53.94127243,77.6889922,117.8087244,0.0
07-01-2019,Compression,Compression Price Index,Gulf Coast,55.13461647,78.13816962,118.0999197,1513111907,7/1/2019,Compression,Compression Price Index,Gulf Coast,55.13461647,78.13816962,118.0999197,0.0
08-01-2019,Compression,Compression Price Index,Gulf Coast,57.08781263,79.01820988,118.4451604,1513111908,8/1/2019,Compression,Compression Price Index,Gulf Coast,57.08781263,79.01820988,118.4451604,0.0
09-01-2019,Compression,Compression Price Index,Gulf Coast,56.08152692,79.06862199,119.111041,1513111909,9/1/2019,Compression,Compression Price Index,Gulf Coast,56.08152692,79.06862199,119.111041,0.0
10-01-2019,Compression,Compression Price Index,Gulf Coast,55.37712693,78.5382944,119.0115413,1513111910,10/1/2019,Compression,Compression Price Index,Gulf Coast,55.37712693,78.5382944,119.0115413,0.0
11-01-2019,Compression,Compression Price Index,Gulf Coast,54.00734203,75.87631998,112.5504299,1513111911,11/1/2019,Compression,Compression Price Index,Gulf Coast,54.00734203,75.87631998,112.5504299,0.0
12-01-2019,Compression,Compression Price Index,Gulf Coast,55.69274773,79.52735524,120.6408903,1513111912,12/1/2019,Compression,Compression Price Index,Gulf Coast,55.69274773,79.52735524,120.6408903,0.0
01-01-2020,Compression,Compression Price Index,Gulf Coast,54.25633114,79.42502374,122.6277082,1513112001,1/1/2020,Compression,Compression Price Index,Gulf Coast,54.25633114,79.42502374,122.6277082,0.0
02-01-2020,Compression,Compression Price Index,Gulf Coast,56.07914614,81.78554081,127.6949851,1513112002,2/1/2020,Compression,Compression Price Index,Gulf Coast,56.07914614,81.78554081,127.6949851,0.0
03-01-2020,Compression,Compression Price Index,Gulf Coast,55.28122875,81.57136971,128.9124478,1513112003,3/1/2020,Compression,Compression Price Index,Gulf Coast,55.28122875,81.57136971,128.9124478,0.0
04-01-2020,Compression,Compression Price Index,Gulf Coast,53.84971473,78.59336958,124.8544172,1513112004,4/1/2020,Compression,Compression Price Index,Gulf Coast,53.84971473,78.59336958,124.8544172,0.0
05-01-2020,Compression,Compression Price Index,Gulf Coast,45.55358315,74.58363862,116.8101278,1513112005,5/1/2020,Compression,Compression Price Index,Gulf Coast,45.55358315,74.58363862,116.8101278,0.0
06-01-2020,Compression,Compression Price Index,Gulf Coast,40.6009935,69.60389968,108.3510449,1513112006,6/1/2020,Compression,Compression Price Index,Gulf Coast,40.6009935,69.60389968,108.3510449,0.0
07-01-2020,Compression,Compression Price Index,Gulf Coast,35.2888583,64.74855623,98.95892525,1513112007,7/1/2020,Compression,Compression Price Index,Gulf Coast,35.2888583,64.74855623,98.95892525,0.0
08-01-2020,Compression,Compression Price Index,Gulf Coast,31.57036367,63.4237037,96.44095512,1513112008,8/1/2020,Compression,Compression Price Index,Gulf Coast,31.57036367,63.4237037,96.44095512,0.0
09-01-2020,Compression,Compression Price Index,Gulf Coast,32.8685846,65.13207784,96.54027102,1513112009,9/1/2020,Compression,Compression Price Index,Gulf Coast,32.8685846,65.13207784,96.54027102,0.0
10-01-2020,Compression,Compression Price Index,Gulf Coast,39.88211838,68.07501466,97.5558416,1513112010,10/1/2020,Compression,Compression Price Index,Gulf Coast,39.88211838,68.07501466,97.5558416,0.0
11-01-2020,Compression,Compression Price Index,Gulf Coast,41.79012204,70.68863888,99.96013896,1513112011,11/1/2020,Compression,Compression Price Index,Gulf Coast,41.79012204,70.68863888,99.96013896,0.0
12-01-2020,Compression,Compression Price Index,Gulf Coast,48.71593451,71.57501104,99.38413308,1513112012,12/1/2020,Compression,Compression Price Index,Gulf Coast,48.71593451,71.57501104,99.38413308,0.0
01-01-2021,Compression,Compression Price Index,Gulf Coast,53.89771672,76.68646317,102.3746254,1513112101,1/1/2021,Compression,Compression Price Index,Gulf Coast,53.89771672,76.68646317,102.3746254,0.0
02-01-2021,Compression,Compression Price Index,Gulf Coast,58.65619641,80.26447966,109.8413227,1513112102,2/1/2021,Compression,Compression Price Index,Gulf Coast,57.52496427,80.26447966,105.5992022,0.0
03-01-2021,Compression,Compression Price Index,Gulf Coast,60.85590005,82.37315995,117.50016,1513112103,3/1/2021,Compression,Compression Price Index,Gulf Coast,60.06403755,79.94101084,105.8521736,2.952599015839986
04-01-2021,Compression,Compression Price Index,Gulf Coast,63.52692475,84.04720178,122.861346,1513112104,4/1/2021,Compression,Compression Price Index,Gulf Coast,61.27577277,79.71458266,103.8592393,5.154983185925634
05-01-2021,Compression,Compression Price Index,Gulf Coast,65.01956465,85.21903106,125.8034599,1513112105,5/1/2021,Compression,Compression Price Index,Gulf Coast,62.6896035,80.68731508,105.8352571,5.317727652652334
01-01-2018,Compression,Compression Price Index,Williston,66.500025,100.0,116.32,1713111801,1/1/2018,Compression,Compression Price Index,Williston,66.500025,100.0,116.32,0.0
02-01-2018,Compression,Compression Price Index,Williston,65.4500175,99.7,116.362,1713111802,2/1/2018,Compression,Compression Price Index,Williston,65.4500175,99.7,116.362,0.0
03-01-2018,Compression,Compression Price Index,Williston,64.53501225,101.29,117.4534,1713111803,3/1/2018,Compression,Compression Price Index,Williston,64.53501225,101.29,117.4534,0.0
04-01-2018,Compression,Compression Price Index,Williston,64.97450857,99.703,115.96738,1713111804,4/1/2018,Compression,Compression Price Index,Williston,64.97450857,99.703,115.96738,0.0
05-01-2018,Compression,Compression Price Index,Williston,65.432186,103.5421,116.277166,1713111805,5/1/2018,Compression,Compression Price Index,Williston,65.432186,103.5421,116.277166,0.0
06-01-2018,Compression,Compression Price Index,Williston,58.3899302,106.22947,123.3520162,1713111806,6/1/2018,Compression,Compression Price Index,Williston,58.3899302,106.22947,123.3520162,0.0
07-01-2018,Compression,Compression Price Index,Williston,56.56665614,108.110629,128.2504113,1713111807,7/1/2018,Compression,Compression Price Index,Williston,56.56665614,108.110629,128.2504113,0.0
08-01-2018,Compression,Compression Price Index,Williston,59.5466443,109.4274403,131.6972879,1713111808,8/1/2018,Compression,Compression Price Index,Williston,59.5466443,109.4274403,131.6972879,0.0
09-01-2018,Compression,Compression Price Index,Williston,57.75968101,106.7514582,125.9381016,1713111809,9/1/2018,Compression,Compression Price Index,Williston,57.75968101,106.7514582,125.9381016,0.0
10-01-2018,Compression,Compression Price Index,Williston,57.67201671,101.7260207,121.9066711,1713111810,10/1/2018,Compression,Compression Price Index,Williston,57.67201671,101.7260207,121.9066711,0.0
11-01-2018,Compression,Compression Price Index,Williston,62.87041169,104.9582145,127.2926698,1713111811,11/1/2018,Compression,Compression Price Index,Williston,62.87041169,104.9582145,127.2926698,0.0
12-01-2018,Compression,Compression Price Index,Williston,70.78428819,107.2207502,130.9908688,1713111812,12/1/2018,Compression,Compression Price Index,Williston,70.78428819,107.2207502,130.9908688,0.0
01-01-2019,Compression,Compression Price Index,Williston,71.7207484,108.8045251,133.6336082,1713111901,1/1/2019,Compression,Compression Price Index,Williston,71.7207484,108.8045251,133.6336082,0.0
02-01-2019,Compression,Compression Price Index,Williston,77.96621054,108.5631676,129.3275257,1713111902,2/1/2019,Compression,Compression Price Index,Williston,77.96621054,108.5631676,129.3275257,0.0
03-01-2019,Compression,Compression Price Index,Williston,84.27634738,114.2442173,132.433268,1713111903,3/1/2019,Compression,Compression Price Index,Williston,84.27634738,114.2442173,132.433268,0.0
04-01-2019,Compression,Compression Price Index,Williston,91.39344317,118.2209521,132.7712876,1713111904,4/1/2019,Compression,Compression Price Index,Williston,91.39344317,118.2209521,132.7712876,0.0
05-01-2019,Compression,Compression Price Index,Williston,95.47541022,116.5046665,134.8979013,1713111905,5/1/2019,Compression,Compression Price Index,Williston,95.47541022,116.5046665,134.8979013,0.0
06-01-2019,Compression,Compression Price Index,Williston,96.53278715,117.5532665,136.3865309,1713111906,6/1/2019,Compression,Compression Price Index,Williston,96.53278715,117.5532665,136.3865309,0.0
07-01-2019,Compression,Compression Price Index,Williston,91.87295101,112.4395366,133.8870716,1713111907,7/1/2019,Compression,Compression Price Index,Williston,91.87295101,112.4395366,133.8870716,0.0
08-01-2019,Compression,Compression Price Index,Williston,94.8643782,110.4641756,127.4709502,1713111908,8/1/2019,Compression,Compression Price Index,Williston,94.8643782,110.4641756,127.4709502,0.0
09-01-2019,Compression,Compression Price Index,Williston,92.65562724,104.3249229,125.2296651,1713111909,9/1/2019,Compression,Compression Price Index,Williston,92.65562724,104.3249229,125.2296651,0.0
10-01-2019,Compression,Compression Price Index,Williston,91.85893907,114.985446,131.3107656,1713111910,10/1/2019,Compression,Compression Price Index,Williston,91.85893907,114.985446,131.3107656,0.0
11-01-2019,Compression,Compression Price Index,Williston,87.45019485,110.6420622,133.8755359,1713111911,11/1/2019,Compression,Compression Price Index,Williston,87.45019485,110.6420622,133.8755359,0.0
12-01-2019,Compression,Compression Price Index,Williston,90.91513639,119.4074436,137.3628751,1713111912,12/1/2019,Compression,Compression Price Index,Williston,90.91513639,119.4074436,137.3628751,0.0
01-01-2020,Compression,Compression Price Index,Williston,85.60500548,125.5432105,139.8040126,1713112001,1/1/2020,Compression,Compression Price Index,Williston,85.60500548,125.5432105,139.8040126,0.0
02-01-2020,Compression,Compression Price Index,Williston,84.86128633,129.8022473,141.5128088,1713112002,2/1/2020,Compression,Compression Price Index,Williston,84.86128633,129.8022473,141.5128088,0.0
03-01-2020,Compression,Compression Price Index,Williston,78.68855043,125.0615731,142.7089662,1713112003,3/1/2020,Compression,Compression Price Index,Williston,78.68855043,125.0615731,142.7089662,0.0
04-01-2020,Compression,Compression Price Index,Williston,80.2819853,129.5011012,143.5462763,1713112004,4/1/2020,Compression,Compression Price Index,Williston,80.2819853,129.5011012,143.5462763,0.0
05-01-2020,Compression,Compression Price Index,Williston,83.19738971,126.6507708,144.1323934,1713112005,5/1/2020,Compression,Compression Price Index,Williston,83.19738971,126.6507708,144.1323934,0.0
06-01-2020,Compression,Compression Price Index,Williston,82.5381728,124.6555396,144.5426754,1713112006,6/1/2020,Compression,Compression Price Index,Williston,82.5381728,124.6555396,144.5426754,0.0
07-01-2020,Compression,Compression Price Index,Williston,77.06246096,114.2588777,137.1798728,1713112007,7/1/2020,Compression,Compression Price Index,Williston,77.06246096,114.2588777,137.1798728,0.0
08-01-2020,Compression,Compression Price Index,Williston,73.22946267,105.1812144,137.9119109,1713112008,8/1/2020,Compression,Compression Price Index,Williston,73.22946267,105.1812144,137.9119109,0.0
09-01-2020,Compression,Compression Price Index,Williston,70.54636387,103.0268501,132.5383377,1713112009,9/1/2020,Compression,Compression Price Index,Williston,70.54636387,103.0268501,132.5383377,0.0
10-01-2020,Compression,Compression Price Index,Williston,68.66819471,99.31879505,134.6628364,1713112010,10/1/2020,Compression,Compression Price Index,Williston,68.66819471,99.31879505,134.6628364,0.0
11-01-2020,Compression,Compression Price Index,Williston,65.8106063,96.78982321,134.1879855,1713112011,11/1/2020,Compression,Compression Price Index,Williston,65.8106063,96.78982321,134.1879855,0.0
12-01-2020,Compression,Compression Price Index,Williston,63.81029441,91.53861624,137.4015898,1713112012,12/1/2020,Compression,Compression Price Index,Williston,63.81029441,91.53861624,137.4015898,0.0
01-01-2021,Compression,Compression Price Index,Williston,62.76080609,87.86268137,127.6811129,1713112101,1/1/2021,Compression,Compression Price Index,Williston,63.95285609,87.21985637,124.9811129,0.7316246101037946
02-01-2021,Compression,Compression Price Index,Williston,66.43256426,88.36392696,128.571779,1713112102,2/1/2021,Compression,Compression Price Index,Williston,61.73847926,80.20139946,124.836779,9.237397862246384
03-01-2021,Compression,Compression Price Index,Williston,64.21209498,84.35474887,123.9077453,1713112103,3/1/2021,Compression,Compression Price Index,Williston,62.36443548,81.67100962,127.4357453,3.181491600592549
04-01-2021,Compression,Compression Price Index,Williston,62.27346649,81.54832421,127.7754217,1713112104,4/1/2021,Compression,Compression Price Index,Williston,56.46282484,75.16970674,122.2050517,7.821886631997545
05-01-2021,Compression,Compression Price Index,Williston,62.76952654,81.03717695,127.4902952,1713112105,5/1/2021,Compression,Compression Price Index,Williston,52.33160739,70.61879471,108.0435362,12.856299580164485
01-01-2018,Compression,Compression Price Index,Canada,35.05771964,100.0,160.6625058,1913111801,1/1/2018,Compression,Compression Price Index,Canada,35.05771964,100.0,160.6625058,0.0
02-01-2018,Compression,Compression Price Index,Canada,34.66978382,100.5208498,148.8950878,1913111802,2/1/2018,Compression,Compression Price Index,Canada,34.66978382,100.5208498,148.8950878,0.0
03-01-2018,Compression,Compression Price Index,Canada,35.28786931,102.9261355,162.8504703,1913111803,3/1/2018,Compression,Compression Price Index,Canada,35.28786931,102.9261355,162.8504703,0.0
04-01-2018,Compression,Compression Price Index,Canada,35.10505548,98.96590443,163.5363419,1913111804,4/1/2018,Compression,Compression Price Index,Canada,35.10505548,98.96590443,163.5363419,0.0
05-01-2018,Compression,Compression Price Index,Canada,33.53911147,101.3595321,173.0396741,1913111805,5/1/2018,Compression,Compression Price Index,Canada,33.53911147,101.3595321,173.0396741,0.0
06-01-2018,Compression,Compression Price Index,Canada,37.16532035,106.5594207,183.9236861,1913111806,6/1/2018,Compression,Compression Price Index,Canada,37.16532035,106.5594207,183.9236861,0.0
07-01-2018,Compression,Compression Price Index,Canada,39.54660533,111.9578624,186.6124022,1913111807,7/1/2018,Compression,Compression Price Index,Canada,39.54660533,111.9578624,186.6124022,0.0
08-01-2018,Compression,Compression Price Index,Canada,33.34455232,109.4082883,193.6768352,1913111808,8/1/2018,Compression,Compression Price Index,Canada,33.34455232,109.4082883,193.6768352,0.0
09-01-2018,Compression,Compression Price Index,Canada,30.03349804,111.676447,193.1223489,1913111809,9/1/2018,Compression,Compression Price Index,Canada,30.03349804,111.676447,193.1223489,0.0
10-01-2018,Compression,Compression Price Index,Canada,29.27230322,111.0899319,198.1370143,1913111810,10/1/2018,Compression,Compression Price Index,Canada,29.27230322,111.0899319,198.1370143,0.0
11-01-2018,Compression,Compression Price Index,Canada,24.13675714,112.7733986,201.6245688,1913111811,11/1/2018,Compression,Compression Price Index,Canada,24.13675714,112.7733986,201.6245688,0.0
12-01-2018,Compression,Compression Price Index,Canada,21.91124806,109.7124917,209.1429019,1913111812,12/1/2018,Compression,Compression Price Index,Canada,21.91124806,109.7124917,209.1429019,0.0
01-01-2019,Compression,Compression Price Index,Canada,19.70923752,99.92319481,198.841612,1913111901,1/1/2019,Compression,Compression Price Index,Canada,19.70923752,99.92319481,198.841612,0.0
02-01-2019,Compression,Compression Price Index,Canada,18.3595491,98.19540387,196.3425488,1913111902,2/1/2019,Compression,Compression Price Index,Canada,18.3595491,98.19540387,196.3425488,0.0
03-01-2019,Compression,Compression Price Index,Canada,17.20763543,77.44868483,175.23389,1913111903,3/1/2019,Compression,Compression Price Index,Canada,17.20763543,77.44868483,175.23389,0.0
04-01-2019,Compression,Compression Price Index,Canada,21.16979251,88.89991894,176.4436148,1913111904,4/1/2019,Compression,Compression Price Index,Canada,21.16979251,88.89991894,176.4436148,0.0
05-01-2019,Compression,Compression Price Index,Canada,26.43442174,96.85422434,170.6266945,1913111905,5/1/2019,Compression,Compression Price Index,Canada,26.43442174,96.85422434,170.6266945,0.0
06-01-2019,Compression,Compression Price Index,Canada,29.54278572,78.92755568,152.4840567,1913111906,6/1/2019,Compression,Compression Price Index,Canada,29.54278572,78.92755568,152.4840567,0.0
07-01-2019,Compression,Compression Price Index,Canada,33.91076053,93.74029403,158.4938079,1913111907,7/1/2019,Compression,Compression Price Index,Canada,33.91076053,93.74029403,158.4938079,0.0
08-01-2019,Compression,Compression Price Index,Canada,31.82339562,84.92701914,151.7112945,1913111908,8/1/2019,Compression,Compression Price Index,Canada,31.82339562,84.92701914,151.7112945,0.0
09-01-2019,Compression,Compression Price Index,Canada,33.59100428,95.39843698,158.3542584,1913111909,9/1/2019,Compression,Compression Price Index,Canada,33.59100428,95.39843698,158.3542584,0.0
10-01-2019,Compression,Compression Price Index,Canada,32.35886799,90.31965938,152.0442995,1913111910,10/1/2019,Compression,Compression Price Index,Canada,32.35886799,90.31965938,152.0442995,0.0
11-01-2019,Compression,Compression Price Index,Canada,33.89324245,98.13683027,154.2137945,1913111911,11/1/2019,Compression,Compression Price Index,Canada,33.89324245,98.13683027,154.2137945,0.0
12-01-2019,Compression,Compression Price Index,Canada,38.81848599,106.9291721,154.9948081,1913111912,12/1/2019,Compression,Compression Price Index,Canada,38.81848599,106.9291721,154.9948081,0.0
01-01-2020,Compression,Compression Price Index,Canada,45.86184742,112.1481852,146.4100575,1913112001,1/1/2020,Compression,Compression Price Index,Canada,45.86184742,112.1481852,146.4100575,0.0
02-01-2020,Compression,Compression Price Index,Canada,50.500412,113.5564085,140.4607756,1913112002,2/1/2020,Compression,Compression Price Index,Canada,50.500412,113.5564085,140.4607756,0.0
03-01-2020,Compression,Compression Price Index,Canada,52.77398681,103.5246128,134.6698909,1913112003,3/1/2020,Compression,Compression Price Index,Canada,52.77398681,103.5246128,134.6698909,0.0
04-01-2020,Compression,Compression Price Index,Canada,49.95368748,89.73265975,129.2730673,1913112004,4/1/2020,Compression,Compression Price Index,Canada,49.95368748,89.73265975,129.2730673,0.0
05-01-2020,Compression,Compression Price Index,Canada,41.26980641,77.94371215,126.4106473,1913112005,5/1/2020,Compression,Compression Price Index,Canada,41.26980641,77.94371215,126.4106473,0.0
06-01-2020,Compression,Compression Price Index,Canada,35.18518713,70.99364834,121.3535528,1913112006,6/1/2020,Compression,Compression Price Index,Canada,35.18518713,70.99364834,121.3535528,0.0
07-01-2020,Compression,Compression Price Index,Canada,35.46078447,65.94228406,117.4409474,1913112007,7/1/2020,Compression,Compression Price Index,Canada,35.46078447,65.94228406,117.4409474,0.0
08-01-2020,Compression,Compression Price Index,Canada,36.40783895,62.80962127,115.259341,1913112008,8/1/2020,Compression,Compression Price Index,Canada,36.40783895,62.80962127,115.259341,0.0
09-01-2020,Compression,Compression Price Index,Canada,33.16567277,60.69629008,114.140649,1913112009,9/1/2020,Compression,Compression Price Index,Canada,33.16567277,60.69629008,114.140649,0.0
10-01-2020,Compression,Compression Price Index,Canada,35.91814312,61.27889159,113.4976523,1913112010,10/1/2020,Compression,Compression Price Index,Canada,35.91814312,61.27889159,113.4976523,0.0
11-01-2020,Compression,Compression Price Index,Canada,39.22625625,60.59552361,113.2663792,1913112011,11/1/2020,Compression,Compression Price Index,Canada,39.22625625,60.59552361,113.2663792,0.0
12-01-2020,Compression,Compression Price Index,Canada,38.70932012,60.59963744,113.7649395,1913112012,12/1/2020,Compression,Compression Price Index,Canada,38.70932012,60.59963744,113.7649395,0.0
01-01-2021,Compression,Compression Price Index,Canada,33.21047032,59.8965437,114.5089477,1913112101,1/1/2021,Compression,Compression Price Index,Canada,32.43504882,59.8965437,114.287639,0.0
02-01-2021,Compression,Compression Price Index,Canada,28.61950265,59.13053756,114.5621773,1913112102,2/1/2021,Compression,Compression Price Index,Canada,28.08638542,59.18111745,114.4072612,-0.08553937117293751
03-01-2021,Compression,Compression Price Index,Canada,24.56423407,58.23167741,123.166322,1913112103,3/1/2021,Compression,Compression Price Index,Canada,24.05744355,57.18939621,121.4176476,1.7898869590540358
04-01-2021,Compression,Compression Price Index,Canada,22.53386448,57.93552605,123.633826,1913112104,4/1/2021,Compression,Compression Price Index,Canada,20.71121917,53.96212967,124.9351111,6.858307244109328
05-01-2021,Compression,Compression Price Index,Canada,20.85425723,57.62707155,124.809049,1913112105,5/1/2021,Compression,Compression Price Index,Canada,19.00406823,51.5552828,127.4396321,10.53634791199102
06-01-2021,Compression,Compression Price Index,Anadarko,39.19760268,76.52532087,99.81141366,1113112106,6/1/2021,Compression,Compression Price Index,Anadarko,47.38104169,82.41158823,111.6835146,-7.691921174691319
06-01-2021,Compression,Compression Price Index,Appalachian,80.9675061,163.8258398,283.8580466,1213112106,6/1/2021,Compression,Compression Price Index,Appalachian,127.34374,202.9643244,313.7510138,-23.89029999649664
06-01-2021,Compression,Compression Price Index,Ark-La-Tx,79.05314438,115.1768896,157.9983464,1313112106,6/1/2021,Compression,Compression Price Index,Ark-La-Tx,71.97130868,105.1519032,130.4596053,8.703991256245896
06-01-2021,Compression,Compression Price Index,Canada,22.65078526,57.931425,123.8697323,1913112106,6/1/2021,Compression,Compression Price Index,Canada,17.66962463,48.47772014,116.6526127,16.318785287950355
06-01-2021,Compression,Compression Price Index,Denver Julesburg,78.81741794,107.5225841,191.9441631,1413112106,6/1/2021,Compression,Compression Price Index,Denver Julesburg,73.6896568,111.710688,199.1513066,-3.8950923055429074
06-01-2021,Compression,Compression Price Index,Gulf Coast,63.13412982,83.8797976,122.0549886,1513112106,6/1/2021,Compression,Compression Price Index,Gulf Coast,63.67928502,80.97229653,103.892647,3.46627096534626
06-01-2021,Compression,Compression Price Index,Permian,44.47019742,66.3126019,116.9683779,1613112106,6/1/2021,Compression,Compression Price Index,Permian,44.10961417,70.49002967,144.2959416,-6.299598643858965
06-01-2021,Compression,Compression Price Index,Williston,63.08502934,82.31341668,126.3911541,1713112106,6/1/2021,Compression,Compression Price Index,Williston,55.91786517,78.2331563,109.8304753,4.9569809449926465
01-01-2018,Labour,Labour - Roustabout,Anadarko,85.0,100.0,145.325,1116111801,1/1/2018,Labour,Labour - Roustabout,Anadarko,85.0,100.0,145.325,0.0
02-01-2018,Labour,Labour - Roustabout,Anadarko,85.5,97.5,139.51,1116111802,2/1/2018,Labour,Labour - Roustabout,Anadarko,85.5,97.5,139.51,0.0
03-01-2018,Labour,Labour - Roustabout,Anadarko,84.4,95.5,134.108,1116111803,3/1/2018,Labour,Labour - Roustabout,Anadarko,84.4,95.5,134.108,0.0
04-01-2018,Labour,Labour - Roustabout,Anadarko,83.02,93.9,129.7864,1116111804,4/1/2018,Labour,Labour - Roustabout,Anadarko,83.02,93.9,129.7864,0.0
05-01-2018,Labour,Labour - Roustabout,Anadarko,81.916,92.62,126.32912,1116111805,5/1/2018,Labour,Labour - Roustabout,Anadarko,81.916,92.62,126.32912,0.0
06-01-2018,Labour,Labour - Roustabout,Anadarko,81.0328,91.596,123.563296,1116111806,6/1/2018,Labour,Labour - Roustabout,Anadarko,81.0328,91.596,123.563296,0.0
07-01-2018,Labour,Labour - Roustabout,Anadarko,80.32624,90.7768,122.1006368,1116111807,7/1/2018,Labour,Labour - Roustabout,Anadarko,80.32624,90.7768,122.1006368,0.0
08-01-2018,Labour,Labour - Roustabout,Anadarko,79.760992,90.12144,117.6805094,1116111808,8/1/2018,Labour,Labour - Roustabout,Anadarko,79.760992,90.12144,117.6805094,0.0
09-01-2018,Labour,Labour - Roustabout,Anadarko,79.3087936,87.597152,114.1444076,1116111809,9/1/2018,Labour,Labour - Roustabout,Anadarko,79.3087936,87.597152,114.1444076,0.0
10-01-2018,Labour,Labour - Roustabout,Anadarko,78.94703488,87.8277216,121.315526,1116111810,10/1/2018,Labour,Labour - Roustabout,Anadarko,78.94703488,87.8277216,121.315526,0.0
11-01-2018,Labour,Labour - Roustabout,Anadarko,78.6576279,90.26217728,132.0524208,1116111811,11/1/2018,Labour,Labour - Roustabout,Anadarko,78.6576279,90.26217728,132.0524208,0.0
12-01-2018,Labour,Labour - Roustabout,Anadarko,78.42610232,89.70974182,140.6419367,1116111812,12/1/2018,Labour,Labour - Roustabout,Anadarko,78.42610232,89.70974182,140.6419367,0.0
01-01-2019,Labour,Labour - Roustabout,Anadarko,78.24088186,87.26779346,135.7635493,1116111901,1/1/2019,Labour,Labour - Roustabout,Anadarko,78.24088186,87.26779346,135.7635493,0.0
02-01-2019,Labour,Labour - Roustabout,Anadarko,78.09270549,85.31423477,131.8608395,1116111902,2/1/2019,Labour,Labour - Roustabout,Anadarko,78.09270549,85.31423477,131.8608395,0.0
03-01-2019,Labour,Labour - Roustabout,Anadarko,77.97416439,85.75138781,132.9886716,1116111903,3/1/2019,Labour,Labour - Roustabout,Anadarko,77.97416439,85.75138781,132.9886716,0.0
04-01-2019,Labour,Labour - Roustabout,Anadarko,77.87933151,84.32111025,129.3909373,1116111904,4/1/2019,Labour,Labour - Roustabout,Anadarko,77.87933151,84.32111025,129.3909373,0.0
05-01-2019,Labour,Labour - Roustabout,Anadarko,77.80346521,83.9568882,126.7627498,1116111905,5/1/2019,Labour,Labour - Roustabout,Anadarko,77.80346521,83.9568882,126.7627498,0.0
06-01-2019,Labour,Labour - Roustabout,Anadarko,77.74277217,84.91551056,132.9751998,1116111906,6/1/2019,Labour,Labour - Roustabout,Anadarko,77.74277217,84.91551056,132.9751998,0.0
07-01-2019,Labour,Labour - Roustabout,Anadarko,77.69421773,85.68240845,132.8801599,1116111907,7/1/2019,Labour,Labour - Roustabout,Anadarko,77.69421773,85.68240845,132.8801599,0.0
08-01-2019,Labour,Labour - Roustabout,Anadarko,77.65537419,88.54592676,143.8041279,1116111908,8/1/2019,Labour,Labour - Roustabout,Anadarko,77.65537419,88.54592676,143.8041279,0.0
09-01-2019,Labour,Labour - Roustabout,Anadarko,77.62429935,89.83674141,140.0133023,1116111909,9/1/2019,Labour,Labour - Roustabout,Anadarko,77.62429935,89.83674141,140.0133023,0.0
10-01-2019,Labour,Labour - Roustabout,Anadarko,77.59943948,90.61939313,135.8856419,1116111910,10/1/2019,Labour,Labour - Roustabout,Anadarko,77.59943948,90.61939313,135.8856419,0.0
11-01-2019,Labour,Labour - Roustabout,Anadarko,77.57955158,89.9955145,131.9585135,1116111911,11/1/2019,Labour,Labour - Roustabout,Anadarko,77.57955158,89.9955145,131.9585135,0.0
12-01-2019,Labour,Labour - Roustabout,Anadarko,77.56364127,91.9964116,139.3168108,1116111912,12/1/2019,Labour,Labour - Roustabout,Anadarko,77.56364127,91.9964116,139.3168108,0.0
01-01-2020,Labour,Labour - Roustabout,Anadarko,77.55091301,92.34712928,143.7984486,1116112001,1/1/2020,Labour,Labour - Roustabout,Anadarko,77.55091301,92.34712928,143.7984486,0.0
02-01-2020,Labour,Labour - Roustabout,Anadarko,77.54073041,90.37770342,138.2887589,1116112002,2/1/2020,Labour,Labour - Roustabout,Anadarko,77.54073041,90.37770342,138.2887589,0.0
03-01-2020,Labour,Labour - Roustabout,Anadarko,77.53258433,92.30216274,148.8810071,1116112003,3/1/2020,Labour,Labour - Roustabout,Anadarko,77.53258433,92.30216274,148.8810071,0.0
04-01-2020,Labour,Labour - Roustabout,Anadarko,76.42606746,93.84173019,159.1048057,1116112004,4/1/2020,Labour,Labour - Roustabout,Anadarko,76.42606746,93.84173019,159.1048057,0.0
05-01-2020,Labour,Labour - Roustabout,Anadarko,81.14085397,105.0733842,170.6838446,1116112005,5/1/2020,Labour,Labour - Roustabout,Anadarko,81.14085397,105.0733842,170.6838446,0.0
06-01-2020,Labour,Labour - Roustabout,Anadarko,84.91268318,107.3087073,178.1470756,1116112006,6/1/2020,Labour,Labour - Roustabout,Anadarko,84.91268318,107.3087073,178.1470756,0.0
