Date,Index Category,Sub Category,Region,Index_y,Index_x,Change
9/1/2018,Drilling Operations,Day Rate Price Index,Canada,98.99022734,98.99022734,0.0
10/1/2018,Drilling Operations,Day Rate Price Index,Canada,96.12260731,96.12260731,0.0
11/1/2018,Drilling Operations,Day Rate Price Index,Canada,93.73492547,93.73492547,0.0
12/1/2018,Drilling Operations,Day Rate Price Index,Canada,92.18113091,92.18113091,0.0
1/1/2019,Drilling Operations,Day Rate Price Index,Canada,90.06791769,90.06791769,0.0
2/1/2019,Drilling Operations,Day Rate Price Index,Canada,87.29817366,87.29817366,0.0
3/1/2019,Drilling Operations,Day Rate Price Index,Canada,86.40569975,86.40569975,0.0
4/1/2019,Drilling Operations,Day Rate Price Index,Canada,85.32165238,85.32165238,0.0
5/1/2019,Drilling Operations,Day Rate Price Index,Canada,83.46201338,83.46201338,0.0
6/1/2019,Drilling Operations,Day Rate Price Index,Canada,82.69919566,82.69919566,0.0
7/1/2019,Drilling Operations,Day Rate Price Index,Canada,81.49517083,81.49517083,0.0
8/1/2019,Drilling Operations,Day Rate Price Index,Canada,80.59215222,80.59215222,0.0
9/1/2019,Drilling Operations,Day Rate Price Index,Canada,79.91488825,79.91488825,0.0
10/1/2019,Drilling Operations,Day Rate Price Index,Canada,79.40694028,79.40694028,0.0
11/1/2019,Drilling Operations,Day Rate Price Index,Canada,79.26294613,79.26294613,0.0
12/1/2019,Drilling Operations,Day Rate Price Index,Canada,79.19444498,79.19444498,0.0
1/1/2020,Drilling Operations,Day Rate Price Index,Canada,80.76234243,80.76234243,0.0
2/1/2020,Drilling Operations,Day Rate Price Index,Canada,82.45169363,82.45169363,0.0
3/1/2020,Drilling Operations,Day Rate Price Index,Canada,83.71870703,83.71870703,0.0
4/1/2020,Drilling Operations,Day Rate Price Index,Canada,84.66896708,84.66896708,0.0
5/1/2020,Drilling Operations,Day Rate Price Index,Canada,84.78924506,84.78924506,0.0
6/1/2020,Drilling Operations,Day Rate Price Index,Canada,84.87945354,84.87945354,0.0
7/1/2020,Drilling Operations,Day Rate Price Index,Canada,84.9471099,84.9471099,0.0
8/1/2020,Drilling Operations,Day Rate Price Index,Canada,86.22218077,86.22218077,0.0
9/1/2020,Drilling Operations,Day Rate Price Index,Canada,87.37595627,87.37595627,0.0
10/1/2020,Drilling Operations,Day Rate Price Index,Canada,85.27920259,85.27920259,0.0
11/1/2020,Drilling Operations,Day Rate Price Index,Canada,82.83775897,82.83775897,0.0
12/1/2020,Drilling Operations,Day Rate Price Index,Canada,81.00667626,81.00667626,0.0
1/1/2021,Drilling Operations,Day Rate Price Index,Canada,81.68707671,81.68707671,0.0
2/1/2021,Drilling Operations,Day Rate Price Index,Canada,81.80243233,80.82823539,-1.2052681037751884
3/1/2021,Drilling Operations,Day Rate Price Index,Canada,81.96793799,80.41229467,-1.9345839170292658
4/1/2021,Drilling Operations,Day Rate Price Index,Canada,82.76347324,81.59674075,-1.4298763397605452
5/1/2021,Drilling Operations,Day Rate Price Index,Canada,86.55917681,85.68412744,-1.0212502550285634
1/1/2018,Drilling Operations,Mobilization Price Index,Canada,100.0,100.0,0.0
2/1/2018,Drilling Operations,Mobilization Price Index,Canada,100.0,100.0,0.0
3/1/2018,Drilling Operations,Mobilization Price Index,Canada,100.0,100.0,0.0
4/1/2018,Drilling Operations,Mobilization Price Index,Canada,100.0,100.0,0.0
5/1/2018,Drilling Operations,Mobilization Price Index,Canada,100.0,100.0,0.0
6/1/2018,Drilling Operations,Mobilization Price Index,Canada,100.0,100.0,0.0
7/1/2018,Drilling Operations,Mobilization Price Index,Canada,101.2234043,101.2234043,0.0
8/1/2018,Drilling Operations,Mobilization Price Index,Canada,102.1409574,102.1409574,0.0
9/1/2018,Drilling Operations,Mobilization Price Index,Canada,102.8291223,102.8291223,0.0
10/1/2018,Drilling Operations,Mobilization Price Index,Canada,103.345246,103.345246,0.0
11/1/2018,Drilling Operations,Mobilization Price Index,Canada,103.7323388,103.7323388,0.0
12/1/2018,Drilling Operations,Mobilization Price Index,Canada,104.0226583,104.0226583,0.0
1/1/2019,Drilling Operations,Mobilization Price Index,Canada,104.240398,104.240398,0.0
2/1/2019,Drilling Operations,Mobilization Price Index,Canada,104.4037028,104.4037028,0.0
3/1/2019,Drilling Operations,Mobilization Price Index,Canada,104.5261813,104.5261813,0.0
4/1/2019,Drilling Operations,Mobilization Price Index,Canada,104.6180402,104.6180402,0.0
5/1/2019,Drilling Operations,Mobilization Price Index,Canada,104.6869344,104.6869344,0.0
6/1/2019,Drilling Operations,Mobilization Price Index,Canada,103.7811583,103.7811583,0.0
7/1/2019,Drilling Operations,Mobilization Price Index,Canada,103.1018262,103.1018262,0.0
8/1/2019,Drilling Operations,Mobilization Price Index,Canada,102.5923271,102.5923271,0.0
9/1/2019,Drilling Operations,Mobilization Price Index,Canada,102.2102027,102.2102027,0.0
10/1/2019,Drilling Operations,Mobilization Price Index,Canada,101.9236095,101.9236095,0.0
11/1/2019,Drilling Operations,Mobilization Price Index,Canada,101.7086646,101.7086646,0.0
12/1/2019,Drilling Operations,Mobilization Price Index,Canada,102.5049027,102.5049027,0.0
1/1/2020,Drilling Operations,Mobilization Price Index,Canada,103.1020813,103.1020813,0.0
2/1/2020,Drilling Operations,Mobilization Price Index,Canada,103.5499652,103.5499652,0.0
3/1/2020,Drilling Operations,Mobilization Price Index,Canada,103.8858782,103.8858782,0.0
4/1/2020,Drilling Operations,Mobilization Price Index,Canada,103.605898,103.605898,0.0
5/1/2020,Drilling Operations,Mobilization Price Index,Canada,103.7505228,103.7505228,0.0
6/1/2020,Drilling Operations,Mobilization Price Index,Canada,103.238424,103.238424,0.0
7/1/2020,Drilling Operations,Mobilization Price Index,Canada,102.8543499,102.8543499,0.0
8/1/2020,Drilling Operations,Mobilization Price Index,Canada,103.7365071,103.7365071,0.0
9/1/2020,Drilling Operations,Mobilization Price Index,Canada,103.2279123,103.2279123,0.0
10/1/2020,Drilling Operations,Mobilization Price Index,Canada,102.8464661,102.8464661,0.0
11/1/2020,Drilling Operations,Mobilization Price Index,Canada,102.5603815,102.5603815,0.0
12/1/2020,Drilling Operations,Mobilization Price Index,Canada,102.345818,102.345818,0.0
1/1/2021,Drilling Operations,Mobilization Price Index,Canada,102.8231933,102.8231933,0.0
2/1/2021,Drilling Operations,Mobilization Price Index,Canada,102.7556929,102.7556929,0.0
3/1/2021,Drilling Operations,Mobilization Price Index,Canada,102.7759895,102.7759895,0.0
4/1/2021,Drilling Operations,Mobilization Price Index,Canada,102.507524,102.8857746,0.3676413007245816
5/1/2021,Drilling Operations,Mobilization Price Index,Canada,102.3061749,105.8345437,3.3338536517921376
1/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,100.0,100.0,0.0
2/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,98.84035537,98.89953811,0.059841270374965484
3/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,98.21442601,98.1366273,-0.07927591577216977
4/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,98.53389029,98.39051327,-0.14572240273465403
5/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,99.56264825,99.4425628,-0.12075860337741677
6/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,100.9083306,100.7271826,-0.17984023311696717
7/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,102.9389312,102.550115,-0.3791475026624726
8/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,103.9442617,103.4453025,-0.48234109035545775
9/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,105.4391861,104.9079665,-0.5063672643011339
10/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,107.605818,106.8951001,-0.6648741610561493
11/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,106.7585381,106.1825082,-0.54249038731974
12/1/2018,Drilling Operations,Drilling Operations Price Index,Whole US,106.3790578,105.6796325,-0.6618354771436222
1/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,106.0840024,105.2907911,-0.7533529682065384
2/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,106.4159896,105.6414929,-0.7331368373723544
3/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,106.5000007,106.0773524,-0.3984340582014808
4/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,107.5628263,106.6183929,-0.8858071992191828
5/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,109.2337274,107.5565045,-1.5593876983981045
6/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,109.0261277,107.1045095,-1.7941524675018445
7/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,109.0207331,106.5672288,-2.3023065604948956
8/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,109.2066313,106.7517924,-2.299576283273721
9/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,109.3583165,108.4721276,-0.8169738342995382
10/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,108.1860395,106.6117617,-1.4766455172459685
11/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,108.8379293,108.0990076,-0.6835601143853665
12/1/2019,Drilling Operations,Drilling Operations Price Index,Whole US,108.8880165,106.58565,-2.160109264239609
1/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,107.3162941,105.6805603,-1.547809545442008
2/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,105.8864576,105.066076,-0.7808244404216682
3/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,105.9805023,106.4308115,0.4231004101664738
4/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,105.4216658,105.6084824,0.17689544982989
5/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,103.1878124,103.0175023,-0.16532151935117795
6/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,101.908203,101.7699307,-0.13586753872084242
7/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,99.66555088,99.37467665,-0.292704580085796
8/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,99.75304507,100.8225774,1.060806376489242
9/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,101.3270889,99.04384204,-2.3052890648950086
10/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,99.88656513,96.49294717,-3.5169595908612568
11/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,98.93362649,97.58947741,-1.3773504230920894
12/1/2020,Drilling Operations,Drilling Operations Price Index,Whole US,97.53572491,97.64877292,0.11577002620669488
1/1/2021,Drilling Operations,Drilling Operations Price Index,Whole US,93.65934878,93.91075939,0.26771225324237424
2/1/2021,Drilling Operations,Drilling Operations Price Index,Whole US,91.94541462,91.62501517,-0.34968556284059654
3/1/2021,Drilling Operations,Drilling Operations Price Index,Whole US,91.72041471,91.67538788,-0.04911550530763637
4/1/2021,Drilling Operations,Drilling Operations Price Index,Whole US,92.17767248,93.22693367,1.1254914740777784
5/1/2021,Drilling Operations,Drilling Operations Price Index,Whole US,92.00557746,93.8781287,1.994661872717971
1/1/2018,Drilling Operations,Mobilization Price Index,Whole US,100.0,100.0,0.0
2/1/2018,Drilling Operations,Mobilization Price Index,Whole US,99.58150629,99.83045431,0.24937081747314377
3/1/2018,Drilling Operations,Mobilization Price Index,Whole US,100.0587785,100.0831696,0.024370830877445102
4/1/2018,Drilling Operations,Mobilization Price Index,Whole US,100.51693,100.3710505,-0.14534021440774558
5/1/2018,Drilling Operations,Mobilization Price Index,Whole US,101.9532373,101.6878739,-0.2609587454458503
6/1/2018,Drilling Operations,Mobilization Price Index,Whole US,102.7388325,102.5179087,-0.21549776307521792
7/1/2018,Drilling Operations,Mobilization Price Index,Whole US,104.5074141,104.2359461,-0.2604360685128359
8/1/2018,Drilling Operations,Mobilization Price Index,Whole US,105.4994108,105.3653266,-0.12725647452223982
9/1/2018,Drilling Operations,Mobilization Price Index,Whole US,105.8123721,105.8590982,0.04413989991839999
10/1/2018,Drilling Operations,Mobilization Price Index,Whole US,105.9058981,106.3181793,0.3877805307751309
11/1/2018,Drilling Operations,Mobilization Price Index,Whole US,104.9604122,105.5502143,0.5587881596560624
12/1/2018,Drilling Operations,Mobilization Price Index,Whole US,105.052681,105.5917114,0.510485522824841
1/1/2019,Drilling Operations,Mobilization Price Index,Whole US,105.3227564,106.0431519,0.6793418406493018
2/1/2019,Drilling Operations,Mobilization Price Index,Whole US,106.4882379,106.3632575,-0.11750335871388512
3/1/2019,Drilling Operations,Mobilization Price Index,Whole US,107.4014743,107.151412,-0.23337284626730856
4/1/2019,Drilling Operations,Mobilization Price Index,Whole US,107.690274,106.9145424,-0.7255622879605574
5/1/2019,Drilling Operations,Mobilization Price Index,Whole US,107.5646357,107.2005915,-0.33959159637658815
6/1/2019,Drilling Operations,Mobilization Price Index,Whole US,106.4301652,106.0901727,-0.32047501794669825
7/1/2019,Drilling Operations,Mobilization Price Index,Whole US,107.151569,106.3406191,-0.762596557047877
8/1/2019,Drilling Operations,Mobilization Price Index,Whole US,106.9505457,106.7604114,-0.17809438677379533
9/1/2019,Drilling Operations,Mobilization Price Index,Whole US,107.1373508,106.0927919,-0.9845710356878623
10/1/2019,Drilling Operations,Mobilization Price Index,Whole US,106.4435087,105.4728736,-0.9202698920303196
11/1/2019,Drilling Operations,Mobilization Price Index,Whole US,106.8531079,105.5150938,-1.2680783874733144
12/1/2019,Drilling Operations,Mobilization Price Index,Whole US,106.4593751,106.1227622,-0.3171919888078505
1/1/2020,Drilling Operations,Mobilization Price Index,Whole US,105.7476659,105.7328278,-0.01403357907732582
2/1/2020,Drilling Operations,Mobilization Price Index,Whole US,105.0387068,105.6140574,0.5447670643131575
3/1/2020,Drilling Operations,Mobilization Price Index,Whole US,104.3309168,105.3649955,0.9814252779994748
4/1/2020,Drilling Operations,Mobilization Price Index,Whole US,104.3162055,105.6289876,1.2428237076088446
5/1/2020,Drilling Operations,Mobilization Price Index,Whole US,103.8482962,104.044554,0.18862861385326532
6/1/2020,Drilling Operations,Mobilization Price Index,Whole US,101.5637971,101.4584021,-0.10388001172748754
7/1/2020,Drilling Operations,Mobilization Price Index,Whole US,98.79436229,99.15455278,0.3632616757388676
8/1/2020,Drilling Operations,Mobilization Price Index,Whole US,98.95617686,100.1031556,1.145796786450151
9/1/2020,Drilling Operations,Mobilization Price Index,Whole US,98.94382794,100.3438907,1.3952645748865677
10/1/2020,Drilling Operations,Mobilization Price Index,Whole US,99.85307753,101.6297303,1.7481624370698663
11/1/2020,Drilling Operations,Mobilization Price Index,Whole US,100.3673179,102.0318071,1.6313434479981797
12/1/2020,Drilling Operations,Mobilization Price Index,Whole US,101.3917934,101.9939955,0.5904289728506611
1/1/2021,Drilling Operations,Mobilization Price Index,Whole US,97.66809436,99.61552826,1.9549501307839645
2/1/2021,Drilling Operations,Mobilization Price Index,Whole US,96.29165463,97.39403954,1.1318812888413416
3/1/2021,Drilling Operations,Mobilization Price Index,Whole US,98.32214026,98.50116315,0.18174698072080464
4/1/2021,Drilling Operations,Mobilization Price Index,Whole US,99.08436067,100.2171626,1.1303472385477409
5/1/2021,Drilling Operations,Mobilization Price Index,Whole US,98.22092901,102.2482796,3.9387954552929196
6/1/2021,Drilling Operations,Day Rate Price Index,Anadarko,91.49335124,96.77074415,5.453500390386327
6/1/2021,Drilling Operations,Day Rate Price Index,Appalachian,95.29134851,96.99083772,1.7522162401630155
6/1/2021,Drilling Operations,Day Rate Price Index,Ark-La-Tx,101.4150816,100.1236529,-1.2898337831219873
6/1/2021,Drilling Operations,Day Rate Price Index,Canada,87.05603348,82.56438762,-5.440173408264893
6/1/2021,Drilling Operations,Day Rate Price Index,Denver Julesburg,101.5915869,91.87652715,-10.574038931770827
6/1/2021,Drilling Operations,Day Rate Price Index,Gulf Coast,86.51105695,90.74594349,4.666750244837864
6/1/2021,Drilling Operations,Day Rate Price Index,Permian,91.7202016,92.6088238,0.9595437708172257
6/1/2021,Drilling Operations,Day Rate Price Index,Whole US,91.56080432,92.84640223,1.3846502170491188
6/1/2021,Drilling Operations,Day Rate Price Index,Williston,87.86524545,97.81846583,10.175195752198592
6/1/2021,Drilling Operations,Drilling Operations Price Index,Williston,84.57385578,94.90146345,10.88245354134209
6/1/2021,Drilling Operations,Drilling Operations Price Index,Whole US,91.52080247,92.92681675,1.5130339434552875
6/1/2021,Drilling Operations,Drilling Operations Price Index,Permian,92.1008959,92.92508436,0.8869386190783782
6/1/2021,Drilling Operations,Drilling Operations Price Index,Gulf Coast,87.55159211,91.82598511,4.6548839033740075
6/1/2021,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,101.9743713,92.53467746,-10.201250060098285
6/1/2021,Drilling Operations,Drilling Operations Price Index,Canada,87.79606114,83.53615003,-5.099482210360616
6/1/2021,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,101.3423821,99.69518422,-1.652234150413001
6/1/2021,Drilling Operations,Drilling Operations Price Index,Appalachian,95.49462112,97.20086566,1.755379983927604
6/1/2021,Drilling Operations,Drilling Operations Price Index,Anadarko,89.78876525,95.4598149,5.940771680670837
6/1/2021,Drilling Operations,Mobilization Price Index,Anadarko,82.46601215,91.9790302,10.342594425397627
6/1/2021,Drilling Operations,Mobilization Price Index,Appalachian,97.35132921,99.83397478,2.4867742424068617
6/1/2021,Drilling Operations,Mobilization Price Index,Ark-La-Tx,99.87935343,117.3438969,14.883214152060438
6/1/2021,Drilling Operations,Mobilization Price Index,Canada,103.3253759,103.8321026,0.48802507828633873
6/1/2021,Drilling Operations,Mobilization Price Index,Denver Julesburg,108.4187368,105.2202159,-3.0398349524770416
6/1/2021,Drilling Operations,Mobilization Price Index,Gulf Coast,97.40261491,111.6425837,12.754961698364928
6/1/2021,Drilling Operations,Mobilization Price Index,Permian,99.10419115,99.0894781,-0.014848246536492419
6/1/2021,Drilling Operations,Mobilization Price Index,Whole US,96.82280451,100.3222018,3.488158380909862
6/1/2021,Drilling Operations,Mobilization Price Index,Williston,88.7596233,100.9705464,12.093549589823752
1/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
2/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
3/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
4/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
5/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
6/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
7/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
8/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
9/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
10/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
11/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
12/1/2018,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
1/1/2019,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
2/1/2019,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
3/1/2019,Compression,Compression Price Index,Anadarko,100.0,100.0,0.0
4/1/2019,Compression,Compression Price Index,Anadarko,98.54576271,98.54576271,0.0
5/1/2019,Compression,Compression Price Index,Anadarko,98.9820339,98.9820339,0.0
6/1/2019,Compression,Compression Price Index,Anadarko,98.77894915,98.77894915,0.0
7/1/2019,Compression,Compression Price Index,Anadarko,99.14526441,99.14526441,0.0
8/1/2019,Compression,Compression Price Index,Anadarko,99.40168508,99.40168508,0.0
9/1/2019,Compression,Compression Price Index,Anadarko,99.58117956,99.58117956,0.0
10/1/2019,Compression,Compression Price Index,Anadarko,99.70682569,99.70682569,0.0
11/1/2019,Compression,Compression Price Index,Anadarko,99.79477798,99.79477798,0.0
12/1/2019,Compression,Compression Price Index,Anadarko,99.85634459,99.85634459,0.0
1/1/2020,Compression,Compression Price Index,Anadarko,99.89944121,99.89944121,0.0
2/1/2020,Compression,Compression Price Index,Anadarko,99.92960885,99.92960885,0.0
3/1/2020,Compression,Compression Price Index,Anadarko,99.95072619,99.95072619,0.0
4/1/2020,Compression,Compression Price Index,Anadarko,98.19601681,98.19601681,0.0
5/1/2020,Compression,Compression Price Index,Anadarko,89.07619482,89.07619482,0.0
6/1/2020,Compression,Compression Price Index,Anadarko,86.25164146,86.25164146,0.0
7/1/2020,Compression,Compression Price Index,Anadarko,86.00326766,86.00326766,0.0
8/1/2020,Compression,Compression Price Index,Anadarko,87.15143991,87.15143991,0.0
9/1/2020,Compression,Compression Price Index,Anadarko,86.42973675,86.42973675,0.0
10/1/2020,Compression,Compression Price Index,Anadarko,85.92454454,85.92454454,0.0
11/1/2020,Compression,Compression Price Index,Anadarko,84.04548626,84.04548626,0.0
12/1/2020,Compression,Compression Price Index,Anadarko,82.52726411,82.52726411,0.0
1/1/2021,Compression,Compression Price Index,Anadarko,81.92162725,77.85383064,-5.224915173165591
2/1/2021,Compression,Compression Price Index,Anadarko,83.27734247,78.39598653,-6.226538061526951
3/1/2021,Compression,Compression Price Index,Anadarko,82.63990244,77.25007193,-6.977120377161564
4/1/2021,Compression,Compression Price Index,Anadarko,81.74623679,76.19369442,-7.287404046052552
5/1/2021,Compression,Compression Price Index,Anadarko,82.13761999,76.13219626,-7.888152483465482
1/1/2018,Compression,Compression Price Index,Appalachian,100.0,100.0,0.0
2/1/2018,Compression,Compression Price Index,Appalachian,99.30731108,99.30731108,0.0
3/1/2018,Compression,Compression Price Index,Appalachian,102.9785624,102.9785624,0.0
4/1/2018,Compression,Compression Price Index,Appalachian,99.31423797,99.31423797,0.0
5/1/2018,Compression,Compression Price Index,Appalachian,96.74921088,96.74921088,0.0
6/1/2018,Compression,Compression Price Index,Appalachian,115.561562,115.561562,0.0
7/1/2018,Compression,Compression Price Index,Appalachian,105.5290763,105.5290763,0.0
8/1/2018,Compression,Compression Price Index,Appalachian,99.15465172,99.15465172,0.0
9/1/2018,Compression,Compression Price Index,Appalachian,91.71030392,91.71030392,0.0
10/1/2018,Compression,Compression Price Index,Appalachian,98.25555152,98.25555152,0.0
11/1/2018,Compression,Compression Price Index,Appalachian,102.8369655,102.8369655,0.0
12/1/2018,Compression,Compression Price Index,Appalachian,106.2169258,106.2169258,0.0
1/1/2019,Compression,Compression Price Index,Appalachian,108.730714,108.730714,0.0
2/1/2019,Compression,Compression Price Index,Appalachian,110.1695792,110.1695792,0.0
3/1/2019,Compression,Compression Price Index,Appalachian,105.6445804,105.6445804,0.0
4/1/2019,Compression,Compression Price Index,Appalachian,99.88381994,99.88381994,0.0
5/1/2019,Compression,Compression Price Index,Appalachian,95.85128758,95.85128758,0.0
6/1/2019,Compression,Compression Price Index,Appalachian,99.18751066,99.18751066,0.0
7/1/2019,Compression,Compression Price Index,Appalachian,115.3384667,115.3384667,0.0
8/1/2019,Compression,Compression Price Index,Appalachian,135.1954153,135.1954153,0.0
9/1/2019,Compression,Compression Price Index,Appalachian,139.5734719,139.5734719,0.0
10/1/2019,Compression,Compression Price Index,Appalachian,143.0835042,143.0835042,0.0
11/1/2019,Compression,Compression Price Index,Appalachian,145.5405268,145.5405268,0.0
12/1/2019,Compression,Compression Price Index,Appalachian,140.6691502,140.6691502,0.0
1/1/2020,Compression,Compression Price Index,Appalachian,137.2591866,137.2591866,0.0
2/1/2020,Compression,Compression Price Index,Appalachian,134.6897761,134.6897761,0.0
3/1/2020,Compression,Compression Price Index,Appalachian,133.0736247,133.0736247,0.0
4/1/2020,Compression,Compression Price Index,Appalachian,134.8288779,134.8288779,0.0
5/1/2020,Compression,Compression Price Index,Appalachian,119.0161975,119.0161975,0.0
6/1/2020,Compression,Compression Price Index,Appalachian,129.5038063,129.5038063,0.0
7/1/2020,Compression,Compression Price Index,Appalachian,131.514165,131.514165,0.0
8/1/2020,Compression,Compression Price Index,Appalachian,135.2810247,135.2810247,0.0
9/1/2020,Compression,Compression Price Index,Appalachian,156.2866746,156.2866746,0.0
10/1/2020,Compression,Compression Price Index,Appalachian,147.6512773,147.6512773,0.0
11/1/2020,Compression,Compression Price Index,Appalachian,173.4776814,173.4776814,0.0
12/1/2020,Compression,Compression Price Index,Appalachian,159.6590494,159.6590494,0.0
1/1/2021,Compression,Compression Price Index,Appalachian,152.0001932,150.0119397,-1.325396834396118
2/1/2021,Compression,Compression Price Index,Appalachian,167.9900926,165.3016845,-1.626364612152518
3/1/2021,Compression,Compression Price Index,Appalachian,182.4245989,162.3898836,-12.337415888140963
4/1/2021,Compression,Compression Price Index,Appalachian,189.2871766,162.9448844,-16.16638183947799
5/1/2021,Compression,Compression Price Index,Appalachian,197.3325577,166.1427515,-18.772896150091743
1/1/2018,Compression,Compression Price Index,Ark-La-Tx,100.0,100.0,0.0
2/1/2018,Compression,Compression Price Index,Ark-La-Tx,100.1487629,100.0055752,-0.14317971744439162
3/1/2018,Compression,Compression Price Index,Ark-La-Tx,100.6694331,100.7704888,0.10028303048182614
4/1/2018,Compression,Compression Price Index,Ark-La-Tx,99.59090197,99.76718082,0.17669021871834883
5/1/2018,Compression,Compression Price Index,Ark-La-Tx,100.3905027,99.85932726,-0.5319237116599
6/1/2018,Compression,Compression Price Index,Ark-La-Tx,103.2989156,101.4124007,-1.8602408452795798
7/1/2018,Compression,Compression Price Index,Ark-La-Tx,113.6601061,105.8697435,-7.358440988383045
8/1/2018,Compression,Compression Price Index,Ark-La-Tx,109.9337173,104.1311211,-5.572393861415938
9/1/2018,Compression,Compression Price Index,Ark-La-Tx,118.3868399,107.5972299,-10.027776746694848
10/1/2018,Compression,Compression Price Index,Ark-La-Tx,117.6807359,106.8289325,-10.158112737857797
11/1/2018,Compression,Compression Price Index,Ark-La-Tx,117.327684,108.2312842,-8.404593798583054
12/1/2018,Compression,Compression Price Index,Ark-La-Tx,113.6278257,108.3766545,-4.845297379058699
1/1/2019,Compression,Compression Price Index,Ark-La-Tx,111.7778966,108.4784138,-3.0416031027916883
2/1/2019,Compression,Compression Price Index,Ark-La-Tx,111.1066119,108.5496453,-2.3555734271938795
3/1/2019,Compression,Compression Price Index,Ark-La-Tx,111.7463689,109.2394255,-2.29490716243285
4/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.4278353,108.2460777,-1.0917324905528631
5/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.6779013,108.38701,-1.1910018552961268
6/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.8029344,91.0631947,-20.578829637743866
7/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.8654509,96.35899191,-14.01681225828424
8/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.8967092,100.06605,-9.824170335493406
9/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.9123383,102.6609906,-7.063391515725347
10/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.9201529,104.477449,-5.209453285943087
11/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.9240601,105.7489699,-3.9481142974235244
12/1/2019,Compression,Compression Price Index,Ark-La-Tx,109.9260138,106.6390346,-3.082341482487506
1/1/2020,Compression,Compression Price Index,Ark-La-Tx,109.9269906,107.2620798,-2.4844854816995645
2/1/2020,Compression,Compression Price Index,Ark-La-Tx,109.927479,107.6982115,-2.0699206318760512
3/1/2020,Compression,Compression Price Index,Ark-La-Tx,108.7816537,108.0035037,-0.720485885496334
4/1/2020,Compression,Compression Price Index,Ark-La-Tx,109.3548106,110.5420549,1.0740204721850193
5/1/2020,Compression,Compression Price Index,Ark-La-Tx,109.641389,116.3080762,5.731921133779357
6/1/2020,Compression,Compression Price Index,Ark-La-Tx,106.3318126,119.6334567,11.118665686770203
7/1/2020,Compression,Compression Price Index,Ark-La-Tx,102.4925583,114.3092997,10.337515347406155
8/1/2020,Compression,Compression Price Index,Ark-La-Tx,102.1866174,112.2131275,8.935238080767329
