Date_y,Index Category_y,Sub Category_y,Region_y,Change,UID,Result
05-01-2021,Chemical,Chemical Price Index,Appalachian,-3.084552538431495,1212112105,significant change
06-01-2021,Chemical,Chemical Price Index,Appalachian,-0.1238876700851642,1212112106,significant change
11-01-2020,Chemical,Biocide,Ark-La-Tx,1.3002136444409529,1312122011,significant change
12-01-2020,Chemical,Biocide,Ark-La-Tx,1.033293014279301,1312122012,significant change
01-01-2021,Chemical,Biocide,Ark-La-Tx,2.554350974055561,1312122101,significant change
02-01-2021,Chemical,Biocide,Ark-La-Tx,3.718269578020823,1312122102,significant change
03-01-2021,Chemical,Biocide,Ark-La-Tx,5.494711195706069,1312122103,significant change
04-01-2021,Chemical,Biocide,Ark-La-Tx,8.510366955432863,1312122104,significant change
05-01-2021,Chemical,Biocide,Ark-La-Tx,9.164307515084523,1312122105,significant change
06-01-2021,Chemical,Biocide,Ark-La-Tx,7.565808625990206,1312122106,significant change
11-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,-3.780784564378089,1312142011,significant change
12-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,2.1463117529562337,1312142012,significant change
01-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,1.660833627191925,1312142101,significant change
02-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,5.76468910728353,1312142102,significant change
03-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,8.660358941399938,1312142103,significant change
04-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,9.761929364808562,1312142104,significant change
05-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,10.669584571900788,1312142105,significant change
06-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,10.987291630878378,1312142106,significant change
11-01-2020,Chemical,Surfactant,Ark-La-Tx,-8.32349659304373,1312152011,significant change
12-01-2020,Chemical,Surfactant,Ark-La-Tx,-10.320928271697229,1312152012,significant change
01-01-2021,Chemical,Surfactant,Ark-La-Tx,-10.272188368784294,1312152101,significant change
02-01-2021,Chemical,Surfactant,Ark-La-Tx,-13.303277032476892,1312152102,significant change
03-01-2021,Chemical,Surfactant,Ark-La-Tx,-9.903892671468952,1312152103,significant change
04-01-2021,Chemical,Surfactant,Ark-La-Tx,-10.195067307705385,1312152104,significant change
05-01-2021,Chemical,Surfactant,Ark-La-Tx,-10.289539314048616,1312152105,significant change
06-01-2021,Chemical,Surfactant,Ark-La-Tx,-15.136618156303925,1312152106,significant change
11-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,9.554397974800784,1312162011,significant change
12-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,14.50319452628099,1312162012,significant change
01-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,18.186078601517877,1312162101,significant change
02-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,24.06376994623819,1312162102,significant change
03-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,32.87570938568799,1312162103,significant change
04-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,38.84867457579288,1312162104,significant change
05-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,42.01374583352376,1312162105,significant change
06-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,43.64931316529929,1312162106,significant change
11-01-2020,Chemical,Acid,Ark-La-Tx,7.152171111145052,1312172011,significant change
12-01-2020,Chemical,Acid,Ark-La-Tx,11.735574479331015,1312172012,significant change
01-01-2021,Chemical,Acid,Ark-La-Tx,12.976893085833442,1312172101,significant change
02-01-2021,Chemical,Acid,Ark-La-Tx,17.11945418074315,1312172102,significant change
03-01-2021,Chemical,Acid,Ark-La-Tx,22.052265570779475,1312172103,significant change
04-01-2021,Chemical,Acid,Ark-La-Tx,32.26166263216739,1312172104,significant change
05-01-2021,Chemical,Acid,Ark-La-Tx,37.11678115949743,1312172105,significant change
06-01-2021,Chemical,Acid,Ark-La-Tx,41.41689182129438,1312172106,significant change
11-01-2020,Chemical,Breaker,Ark-La-Tx,0.0,1312182011,significant change
12-01-2020,Chemical,Breaker,Ark-La-Tx,2.4709744955186874,1312182012,significant change
01-01-2021,Chemical,Breaker,Ark-La-Tx,4.434680296064603,1312182101,significant change
02-01-2021,Chemical,Breaker,Ark-La-Tx,7.0169926650871925,1312182102,significant change
03-01-2021,Chemical,Breaker,Ark-La-Tx,9.07286171784023,1312182103,significant change
04-01-2021,Chemical,Breaker,Ark-La-Tx,10.789242871122926,1312182104,significant change
05-01-2021,Chemical,Breaker,Ark-La-Tx,12.165113434266596,1312182105,significant change
06-01-2021,Chemical,Breaker,Ark-La-Tx,13.244104165525291,1312182106,significant change
11-01-2020,Chemical,Chemical Price Index,Ark-La-Tx,-0.6288635666003474,1312112011,significant change
12-01-2020,Chemical,Chemical Price Index,Ark-La-Tx,-0.6168220330400318,1312112012,significant change
01-01-2021,Chemical,Chemical Price Index,Ark-La-Tx,-0.0345912397584537,1312112101,significant change
02-01-2021,Chemical,Chemical Price Index,Ark-La-Tx,-0.5163454390222122,1312112102,significant change
03-01-2021,Chemical,Chemical Price Index,Ark-La-Tx,-1.8613641856574652,1312112103,significant change
04-01-2021,Chemical,Chemical Price Index,Ark-La-Tx,-1.4318966949152032,1312112104,significant change
05-01-2021,Chemical,Chemical Price Index,Ark-La-Tx,-0.9152509267232642,1312112105,significant change
06-01-2021,Chemical,Chemical Price Index,Ark-La-Tx,0.1866799467872808,1312112106,significant change
11-01-2020,Chemical,Biocide,Denver Julesburg,0.0,1412122011,significant change
12-01-2020,Chemical,Biocide,Denver Julesburg,0.0,1412122012,significant change
01-01-2021,Chemical,Biocide,Denver Julesburg,-2.4109501091238714,1412122101,significant change
02-01-2021,Chemical,Biocide,Denver Julesburg,-2.3568456784783,1412122102,significant change
03-01-2021,Chemical,Biocide,Denver Julesburg,-4.237822929446856,1412122103,significant change
04-01-2021,Chemical,Biocide,Denver Julesburg,-3.427615958918562,1412122104,significant change
05-01-2021,Chemical,Biocide,Denver Julesburg,-2.705141083381055,1412122105,significant change
06-01-2021,Chemical,Biocide,Denver Julesburg,-0.8107668100298238,1412122106,significant change
11-01-2020,Chemical,Friction Reducer,Denver Julesburg,0.0,1412132011,significant change
12-01-2020,Chemical,Friction Reducer,Denver Julesburg,0.0,1412132012,significant change
01-01-2021,Chemical,Friction Reducer,Denver Julesburg,0.0,1412132101,significant change
02-01-2021,Chemical,Friction Reducer,Denver Julesburg,3.0292068858158125,1412132102,significant change
03-01-2021,Chemical,Friction Reducer,Denver Julesburg,4.687577292835869,1412132103,significant change
04-01-2021,Chemical,Friction Reducer,Denver Julesburg,8.014992218772479,1412132104,significant change
05-01-2021,Chemical,Friction Reducer,Denver Julesburg,13.447922747084183,1412132105,significant change
06-01-2021,Chemical,Friction Reducer,Denver Julesburg,15.953236487341448,1412132106,significant change
11-01-2020,Chemical,Corrosion Inhibitor,Denver Julesburg,-4.258172031876287,1412142011,significant change
12-01-2020,Chemical,Corrosion Inhibitor,Denver Julesburg,-7.754598907949491,1412142012,significant change
01-01-2021,Chemical,Corrosion Inhibitor,Denver Julesburg,-8.768926392335656,1412142101,significant change
02-01-2021,Chemical,Corrosion Inhibitor,Denver Julesburg,-5.657522215068856,1412142102,significant change
03-01-2021,Chemical,Corrosion Inhibitor,Denver Julesburg,-6.269235673131747,1412142103,significant change
04-01-2021,Chemical,Corrosion Inhibitor,Denver Julesburg,-7.489020098497189,1412142104,significant change
05-01-2021,Chemical,Corrosion Inhibitor,Denver Julesburg,-4.938865452869338,1412142105,significant change
06-01-2021,Chemical,Corrosion Inhibitor,Denver Julesburg,-1.9065125481428709,1412142106,significant change
11-01-2020,Chemical,Surfactant,Denver Julesburg,0.0,1412152011,significant change
12-01-2020,Chemical,Surfactant,Denver Julesburg,0.0,1412152012,significant change
01-01-2021,Chemical,Surfactant,Denver Julesburg,-1.1784611130855196,1412152101,significant change
02-01-2021,Chemical,Surfactant,Denver Julesburg,0.5114070421084875,1412152102,significant change
03-01-2021,Chemical,Surfactant,Denver Julesburg,-1.854090258028361,1412152103,significant change
04-01-2021,Chemical,Surfactant,Denver Julesburg,-3.743308846086564,1412152104,significant change
05-01-2021,Chemical,Surfactant,Denver Julesburg,-4.424747335877601,1412152105,significant change
06-01-2021,Chemical,Surfactant,Denver Julesburg,-4.507250367127832,1412152106,significant change
11-01-2020,Chemical,Scale Inhibitor,Denver Julesburg,0.0,1412162011,significant change
12-01-2020,Chemical,Scale Inhibitor,Denver Julesburg,0.0,1412162012,significant change
01-01-2021,Chemical,Scale Inhibitor,Denver Julesburg,0.0,1412162101,significant change
02-01-2021,Chemical,Scale Inhibitor,Denver Julesburg,-3.5881019478109306,1412162102,significant change
03-01-2021,Chemical,Scale Inhibitor,Denver Julesburg,4.671140380379812,1412162103,significant change
04-01-2021,Chemical,Scale Inhibitor,Denver Julesburg,5.172651440875091,1412162104,significant change
05-01-2021,Chemical,Scale Inhibitor,Denver Julesburg,6.021737332135204,1412162105,significant change
06-01-2021,Chemical,Scale Inhibitor,Denver Julesburg,6.150646246175864,1412162106,significant change
11-01-2020,Chemical,Acid,Denver Julesburg,0.0,1412172011,significant change
12-01-2020,Chemical,Acid,Denver Julesburg,-1.4577916467756311,1412172012,significant change
01-01-2021,Chemical,Acid,Denver Julesburg,-3.5409069127409216,1412172101,significant change
02-01-2021,Chemical,Acid,Denver Julesburg,-6.013664155270607,1412172102,significant change
03-01-2021,Chemical,Acid,Denver Julesburg,-0.7609119669135875,1412172103,significant change
04-01-2021,Chemical,Acid,Denver Julesburg,-4.292287105472747,1412172104,significant change
05-01-2021,Chemical,Acid,Denver Julesburg,-2.64406948081054,1412172105,significant change
06-01-2021,Chemical,Acid,Denver Julesburg,0.4751313297685225,1412172106,significant change
11-01-2020,Chemical,Breaker,Denver Julesburg,0.0,1412182011,significant change
12-01-2020,Chemical,Breaker,Denver Julesburg,0.0,1412182012,significant change
01-01-2021,Chemical,Breaker,Denver Julesburg,-5.029776594507809,1412182101,significant change
02-01-2021,Chemical,Breaker,Denver Julesburg,-5.634226081353147,1412182102,significant change
03-01-2021,Chemical,Breaker,Denver Julesburg,-6.66452010585774,1412182103,significant change
04-01-2021,Chemical,Breaker,Denver Julesburg,-8.245914176040113,1412182104,significant change
05-01-2021,Chemical,Breaker,Denver Julesburg,-6.055548654380291,1412182105,significant change
06-01-2021,Chemical,Breaker,Denver Julesburg,-3.444758687957927,1412182106,significant change
11-01-2020,Chemical,Chemical Price Index,Denver Julesburg,-0.0094233604559012,1412112011,significant change
12-01-2020,Chemical,Chemical Price Index,Denver Julesburg,-0.0475728457167836,1412112012,significant change
01-01-2021,Chemical,Chemical Price Index,Denver Julesburg,-0.7552730118496186,1412112101,significant change
02-01-2021,Chemical,Chemical Price Index,Denver Julesburg,1.1809602011466476,1412112102,significant change
03-01-2021,Chemical,Chemical Price Index,Denver Julesburg,1.9935575734727256,1412112103,significant change
04-01-2021,Chemical,Chemical Price Index,Denver Julesburg,4.405697785303591,1412112104,significant change
05-01-2021,Chemical,Chemical Price Index,Denver Julesburg,8.628681318871545,1412112105,significant change
06-01-2021,Chemical,Chemical Price Index,Denver Julesburg,10.587669741543207,1412112106,significant change
11-01-2020,Chemical,Biocide,Gulf Coast,0.0,1512122011,significant change
12-01-2020,Chemical,Biocide,Gulf Coast,0.0,1512122012,significant change
01-01-2021,Chemical,Biocide,Gulf Coast,0.8131290964766287,1512122101,significant change
02-01-2021,Chemical,Biocide,Gulf Coast,-0.972562700054606,1512122102,significant change
03-01-2021,Chemical,Biocide,Gulf Coast,-0.7576457640903854,1512122103,significant change
04-01-2021,Chemical,Biocide,Gulf Coast,-2.8044326082540216,1512122104,significant change
05-01-2021,Chemical,Biocide,Gulf Coast,-5.182181544658421,1512122105,significant change
11-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132011,significant change
12-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132012,significant change
01-01-2021,Chemical,Friction Reducer,Gulf Coast,1.8221524060493857,1512132101,significant change
02-01-2021,Chemical,Friction Reducer,Gulf Coast,0.855158420505433,1512132102,significant change
03-01-2021,Chemical,Friction Reducer,Gulf Coast,0.8040450918006986,1512132103,significant change
04-01-2021,Chemical,Friction Reducer,Gulf Coast,-0.1618282380454467,1512132104,significant change
05-01-2021,Chemical,Friction Reducer,Gulf Coast,-1.7672747236508697,1512132105,significant change
11-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142011,significant change
12-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142012,significant change
01-01-2021,Chemical,Corrosion Inhibitor,Gulf Coast,-0.7689168157239662,1512142101,significant change
02-01-2021,Chemical,Corrosion Inhibitor,Gulf Coast,-0.9298730488215432,1512142102,significant change
03-01-2021,Chemical,Corrosion Inhibitor,Gulf Coast,-0.8457171422815125,1512142103,significant change
04-01-2021,Chemical,Corrosion Inhibitor,Gulf Coast,-0.8140864330604952,1512142104,significant change
05-01-2021,Chemical,Corrosion Inhibitor,Gulf Coast,-0.8357301021480299,1512142105,significant change
11-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152011,significant change
12-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152012,significant change
01-01-2021,Chemical,Surfactant,Gulf Coast,0.7397940776991669,1512152101,significant change
02-01-2021,Chemical,Surfactant,Gulf Coast,-1.7992371039128447,1512152102,significant change
03-01-2021,Chemical,Surfactant,Gulf Coast,0.3135264870428308,1512152103,significant change
04-01-2021,Chemical,Surfactant,Gulf Coast,-2.786936820151884,1512152104,significant change
05-01-2021,Chemical,Surfactant,Gulf Coast,-3.4750155777417246,1512152105,significant change
11-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162011,significant change
12-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162012,significant change
01-01-2021,Chemical,Scale Inhibitor,Gulf Coast,-1.5815606569279144,1512162101,significant change
02-01-2021,Chemical,Scale Inhibitor,Gulf Coast,-1.268171552860565,1512162102,significant change
03-01-2021,Chemical,Scale Inhibitor,Gulf Coast,-2.3712564356429486,1512162103,significant change
04-01-2021,Chemical,Scale Inhibitor,Gulf Coast,-0.8763294139801675,1512162104,significant change
05-01-2021,Chemical,Scale Inhibitor,Gulf Coast,0.5493067706968896,1512162105,significant change
11-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172011,significant change
12-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172012,significant change
01-01-2021,Chemical,Acid,Gulf Coast,3.2893518395711148,1512172101,significant change
02-01-2021,Chemical,Acid,Gulf Coast,5.967205942232007,1512172102,significant change
03-01-2021,Chemical,Acid,Gulf Coast,8.450952267544498,1512172103,significant change
04-01-2021,Chemical,Acid,Gulf Coast,0.9636374966192628,1512172104,significant change
05-01-2021,Chemical,Acid,Gulf Coast,0.7458000140399391,1512172105,significant change
11-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182011,significant change
12-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182012,significant change
01-01-2021,Chemical,Breaker,Gulf Coast,-1.0909724141419632,1512182101,significant change
02-01-2021,Chemical,Breaker,Gulf Coast,-1.2307465169125789,1512182102,significant change
03-01-2021,Chemical,Breaker,Gulf Coast,0.7805665808849855,1512182103,significant change
04-01-2021,Chemical,Breaker,Gulf Coast,0.6320093564122101,1512182104,significant change
05-01-2021,Chemical,Breaker,Gulf Coast,-0.4083305373568294,1512182105,significant change
11-01-2020,Chemical,Chemical Price Index,Gulf Coast,5.9210054449037824e-08,1512112011,significant change
12-01-2020,Chemical,Chemical Price Index,Gulf Coast,6.06672886863007e-08,1512112012,significant change
01-01-2021,Chemical,Chemical Price Index,Gulf Coast,1.2217924575632626,1512112101,significant change
02-01-2021,Chemical,Chemical Price Index,Gulf Coast,-0.6450007834115966,1512112102,significant change
03-01-2021,Chemical,Chemical Price Index,Gulf Coast,0.0104017740104329,1512112103,significant change
04-01-2021,Chemical,Chemical Price Index,Gulf Coast,-1.430607321500371,1512112104,significant change
05-01-2021,Chemical,Chemical Price Index,Gulf Coast,-2.650933843236244,1512112105,significant change
11-01-2020,Chemical,Biocide,Permian,0.0,1612122011,significant change
12-01-2020,Chemical,Biocide,Permian,0.0,1612122012,significant change
01-01-2021,Chemical,Biocide,Permian,-2.4231514107557115,1612122101,significant change
02-01-2021,Chemical,Biocide,Permian,-6.59215114848003,1612122102,significant change
03-01-2021,Chemical,Biocide,Permian,-5.8583714181419175,1612122103,significant change
04-01-2021,Chemical,Biocide,Permian,-7.791239333632238,1612122104,significant change
05-01-2021,Chemical,Biocide,Permian,-8.525422983437567,1612122105,significant change
11-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132011,significant change
12-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132012,significant change
01-01-2021,Chemical,Friction Reducer,Permian,0.0,1612132101,significant change
02-01-2021,Chemical,Friction Reducer,Permian,-1.0507201188293869,1612132102,significant change
03-01-2021,Chemical,Friction Reducer,Permian,-0.8368054415917371,1612132103,significant change
04-01-2021,Chemical,Friction Reducer,Permian,-4.867035142668235,1612132104,significant change
05-01-2021,Chemical,Friction Reducer,Permian,-8.989393764269325,1612132105,significant change
11-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142011,significant change
12-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142012,significant change
01-01-2021,Chemical,Corrosion Inhibitor,Permian,-2.2107572194728173,1612142101,significant change
02-01-2021,Chemical,Corrosion Inhibitor,Permian,-2.1968351287020926,1612142102,significant change
03-01-2021,Chemical,Corrosion Inhibitor,Permian,-3.7647598325448777,1612142103,significant change
04-01-2021,Chemical,Corrosion Inhibitor,Permian,-4.902312509416325,1612142104,significant change
05-01-2021,Chemical,Corrosion Inhibitor,Permian,-5.832038450661916,1612142105,significant change
11-01-2020,Chemical,Surfactant,Permian,0.0,1612152011,significant change
12-01-2020,Chemical,Surfactant,Permian,0.0,1612152012,significant change
01-01-2021,Chemical,Surfactant,Permian,6.038650247908226,1612152101,significant change
02-01-2021,Chemical,Surfactant,Permian,11.424214368837916,1612152102,significant change
03-01-2021,Chemical,Surfactant,Permian,13.549590393290918,1612152103,significant change
04-01-2021,Chemical,Surfactant,Permian,16.55917199493921,1612152104,significant change
05-01-2021,Chemical,Surfactant,Permian,17.52191249671197,1612152105,significant change
11-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162011,significant change
12-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162012,significant change
01-01-2021,Chemical,Scale Inhibitor,Permian,-0.4891072318027195,1612162101,significant change
02-01-2021,Chemical,Scale Inhibitor,Permian,-0.1520809972685805,1612162102,significant change
03-01-2021,Chemical,Scale Inhibitor,Permian,-0.3874129461604571,1612162103,significant change
04-01-2021,Chemical,Scale Inhibitor,Permian,6.330245775200673,1612162104,significant change
05-01-2021,Chemical,Scale Inhibitor,Permian,9.649844467590446,1612162105,significant change
11-01-2020,Chemical,Acid,Permian,0.0,1612172011,significant change
12-01-2020,Chemical,Acid,Permian,0.0,1612172012,significant change
01-01-2021,Chemical,Acid,Permian,0.0,1612172101,significant change
02-01-2021,Chemical,Acid,Permian,-6.472629563182195,1612172102,significant change
03-01-2021,Chemical,Acid,Permian,-8.817587674762077,1612172103,significant change
04-01-2021,Chemical,Acid,Permian,-12.672012083631788,1612172104,significant change
05-01-2021,Chemical,Acid,Permian,-16.306941462429766,1612172105,significant change
11-01-2020,Chemical,Breaker,Permian,0.0,1612182011,significant change
12-01-2020,Chemical,Breaker,Permian,0.0,1612182012,significant change
01-01-2021,Chemical,Breaker,Permian,0.0,1612182101,significant change
02-01-2021,Chemical,Breaker,Permian,0.0,1612182102,significant change
03-01-2021,Chemical,Breaker,Permian,0.0,1612182103,significant change
04-01-2021,Chemical,Breaker,Permian,0.0,1612182104,significant change
05-01-2021,Chemical,Breaker,Permian,0.0,1612182105,significant change
11-01-2020,Chemical,Chemical Price Index,Permian,-1.15206486565624e-07,1612112011,significant change
12-01-2020,Chemical,Chemical Price Index,Permian,-8.97244548141311e-08,1612112012,significant change
01-01-2021,Chemical,Chemical Price Index,Permian,1.9778526357413475,1612112101,significant change
02-01-2021,Chemical,Chemical Price Index,Permian,0.3528063785092722,1612112102,significant change
03-01-2021,Chemical,Chemical Price Index,Permian,1.4886424514863184,1612112103,significant change
04-01-2021,Chemical,Chemical Price Index,Permian,1.5398457090620543,1612112104,significant change
05-01-2021,Chemical,Chemical Price Index,Permian,0.9074773637604516,1612112105,significant change
11-01-2020,Chemical,Biocide,Williston,0.0,1712122011,significant change
12-01-2020,Chemical,Biocide,Williston,0.0,1712122012,significant change
01-01-2021,Chemical,Biocide,Williston,0.9670625348059662,1712122101,significant change
02-01-2021,Chemical,Biocide,Williston,3.320965218190657,1712122102,significant change
03-01-2021,Chemical,Biocide,Williston,5.614451115741472,1712122103,significant change
04-01-2021,Chemical,Biocide,Williston,5.925063403258889,1712122104,significant change
05-01-2021,Chemical,Biocide,Williston,6.6270770747300976,1712122105,significant change
11-01-2020,Chemical,Friction Reducer,Williston,0.0,1712132011,significant change
12-01-2020,Chemical,Friction Reducer,Williston,0.0,1712132012,significant change
01-01-2021,Chemical,Friction Reducer,Williston,4.106161685802985,1712132101,significant change
02-01-2021,Chemical,Friction Reducer,Williston,7.507690396517662,1712132102,significant change
03-01-2021,Chemical,Friction Reducer,Williston,10.91825786307876,1712132103,significant change
04-01-2021,Chemical,Friction Reducer,Williston,12.226195047652997,1712132104,significant change
05-01-2021,Chemical,Friction Reducer,Williston,13.216881721755817,1712132105,significant change
11-01-2020,Chemical,Corrosion Inhibitor,Williston,0.0,1712142011,significant change
12-01-2020,Chemical,Corrosion Inhibitor,Williston,0.0,1712142012,significant change
01-01-2021,Chemical,Corrosion Inhibitor,Williston,1.5210114757404152,1712142101,significant change
02-01-2021,Chemical,Corrosion Inhibitor,Williston,1.5037172360846052,1712142102,significant change
03-01-2021,Chemical,Corrosion Inhibitor,Williston,0.6883699303934135,1712142103,significant change
04-01-2021,Chemical,Corrosion Inhibitor,Williston,1.938119012367442,1712142104,significant change
05-01-2021,Chemical,Corrosion Inhibitor,Williston,2.242442410400101,1712142105,significant change
11-01-2020,Chemical,Surfactant,Williston,0.0,1712152011,significant change
12-01-2020,Chemical,Surfactant,Williston,0.0,1712152012,significant change
01-01-2021,Chemical,Surfactant,Williston,2.946401661464485,1712152101,significant change
02-01-2021,Chemical,Surfactant,Williston,3.3445337668104447,1712152102,significant change
03-01-2021,Chemical,Surfactant,Williston,3.172728818381232,1712152103,significant change
04-01-2021,Chemical,Surfactant,Williston,3.976001744302562,1712152104,significant change
05-01-2021,Chemical,Surfactant,Williston,2.810542590006913,1712152105,significant change
11-01-2020,Chemical,Scale Inhibitor,Williston,1.8280979981044363,1712162011,significant change
12-01-2020,Chemical,Scale Inhibitor,Williston,1.5087598025073978,1712162012,significant change
01-01-2021,Chemical,Scale Inhibitor,Williston,2.027674891211756,1712162101,significant change
02-01-2021,Chemical,Scale Inhibitor,Williston,5.753339188117204,1712162102,significant change
03-01-2021,Chemical,Scale Inhibitor,Williston,9.978582404982395,1712162103,significant change
04-01-2021,Chemical,Scale Inhibitor,Williston,15.652838378597622,1712162104,significant change
05-01-2021,Chemical,Scale Inhibitor,Williston,17.811887209054728,1712162105,significant change
11-01-2020,Chemical,Acid,Williston,0.0,1712172011,significant change
12-01-2020,Chemical,Acid,Williston,0.0,1712172012,significant change
01-01-2021,Chemical,Acid,Williston,-5.343142974279546,1712172101,significant change
02-01-2021,Chemical,Acid,Williston,-10.089744770652835,1712172102,significant change
03-01-2021,Chemical,Acid,Williston,-8.121976250708862,1712172103,significant change
04-01-2021,Chemical,Acid,Williston,-9.70945847171402,1712172104,significant change
05-01-2021,Chemical,Acid,Williston,-12.936499098494917,1712172105,significant change
11-01-2020,Chemical,Breaker,Williston,0.0,1712182011,significant change
12-01-2020,Chemical,Breaker,Williston,-2.3618741979532176,1712182012,significant change
01-01-2021,Chemical,Breaker,Williston,-2.750492672518418,1712182101,significant change
02-01-2021,Chemical,Breaker,Williston,-3.35287223008324,1712182102,significant change
03-01-2021,Chemical,Breaker,Williston,-3.0474030885459,1712182103,significant change
04-01-2021,Chemical,Breaker,Williston,-2.794836227047658,1712182104,significant change
05-01-2021,Chemical,Breaker,Williston,-2.587299034303641,1712182105,significant change
11-01-2020,Chemical,Chemical Price Index,Williston,0.0212792177217539,1712112011,significant change
12-01-2020,Chemical,Chemical Price Index,Williston,0.0171902873134712,1712112012,significant change
01-01-2021,Chemical,Chemical Price Index,Williston,0.8544648762447964,1712112101,significant change
02-01-2021,Chemical,Chemical Price Index,Williston,1.5226902919069465,1712112102,significant change
03-01-2021,Chemical,Chemical Price Index,Williston,4.313050907249594,1712112103,significant change
04-01-2021,Chemical,Chemical Price Index,Williston,5.710192097161208,1712112104,significant change
05-01-2021,Chemical,Chemical Price Index,Williston,6.062844947014182,1712112105,significant change
11-01-2020,Chemical,Biocide,Whole US,0.0090150689698677,1812122011,significant change
12-01-2020,Chemical,Biocide,Whole US,0.0072927633544003,1812122012,significant change
01-01-2021,Chemical,Biocide,Whole US,-1.3960048603673567,1812122101,significant change
02-01-2021,Chemical,Biocide,Whole US,-4.029853183727094,1812122102,significant change
03-01-2021,Chemical,Biocide,Whole US,-3.469527755101492,1812122103,significant change
04-01-2021,Chemical,Biocide,Whole US,-4.091541609913274,1812122104,significant change
05-01-2021,Chemical,Biocide,Whole US,-4.295918872482382,1812122105,significant change
11-01-2020,Chemical,Friction Reducer,Whole US,0.11550945645966,1812132011,significant change
12-01-2020,Chemical,Friction Reducer,Whole US,0.0901931868028774,1812132012,significant change
01-01-2021,Chemical,Friction Reducer,Whole US,0.1463525387078837,1812132101,significant change
02-01-2021,Chemical,Friction Reducer,Whole US,-0.4479381696789915,1812132102,significant change
03-01-2021,Chemical,Friction Reducer,Whole US,-0.4035484422787201,1812132103,significant change
04-01-2021,Chemical,Friction Reducer,Whole US,-1.5095068302951289,1812132104,significant change
05-01-2021,Chemical,Friction Reducer,Whole US,-2.333237609712533,1812132105,significant change
11-01-2020,Chemical,Corrosion Inhibitor,Whole US,-1.847047481739936,1812142011,significant change
12-01-2020,Chemical,Corrosion Inhibitor,Whole US,-1.4607788333318572,1812142012,significant change
01-01-2021,Chemical,Corrosion Inhibitor,Whole US,0.0683728448862706,1812142101,significant change
02-01-2021,Chemical,Corrosion Inhibitor,Whole US,2.420337247353096,1812142102,significant change
03-01-2021,Chemical,Corrosion Inhibitor,Whole US,2.5659996618219894,1812142103,significant change
04-01-2021,Chemical,Corrosion Inhibitor,Whole US,3.603974487093976,1812142104,significant change
05-01-2021,Chemical,Corrosion Inhibitor,Whole US,4.133235305432339,1812142105,significant change
11-01-2020,Chemical,Surfactant,Whole US,-1.0816791086729047,1812152011,significant change
12-01-2020,Chemical,Surfactant,Whole US,-1.648112263157444,1812152012,significant change
01-01-2021,Chemical,Surfactant,Whole US,3.586360401196748,1812152101,significant change
02-01-2021,Chemical,Surfactant,Whole US,6.255876794926308,1812152102,significant change
03-01-2021,Chemical,Surfactant,Whole US,8.905020534105692,1812152103,significant change
04-01-2021,Chemical,Surfactant,Whole US,11.339048048119476,1812152104,significant change
05-01-2021,Chemical,Surfactant,Whole US,12.47988934350056,1812152105,significant change
11-01-2020,Chemical,Scale Inhibitor,Whole US,2.291294557041774,1812162011,significant change
12-01-2020,Chemical,Scale Inhibitor,Whole US,2.5253697657102383,1812162012,significant change
01-01-2021,Chemical,Scale Inhibitor,Whole US,2.5596469353669327,1812162101,significant change
02-01-2021,Chemical,Scale Inhibitor,Whole US,4.705082219331048,1812162102,significant change
